applicant_id,age,annual_income,loan_amount,loan_term_months,dti_ratio,employment_years,past_defaults_count,credit_lines_count,repayment_history_score,is_default
CLIENT-11349,45,30308.46,10134.01,36,16.93,6.1,1,5,61.7,0
CLIENT-11350,57,35970.31,9213.63,36,55.97,3.5,0,4,85.5,0
CLIENT-11351,66,62919.17,5706.2,12,46.18,0.1,0,11,68.0,0
CLIENT-11352,24,23544.29,22998.5,36,13.55,4.7,1,4,53.9,1
CLIENT-11353,18,30115.88,19151.44,36,31.51,12.6,2,5,57.0,1
CLIENT-11354,49,19268.04,6112.51,36,25.32,0.6,0,4,62.5,0
CLIENT-11355,30,19242.91,2936.88,48,41.79,4.5,0,3,83.0,0
CLIENT-11356,47,20903.05,17866.3,48,38.75,6.5,0,4,62.5,0
CLIENT-11357,40,27024.68,19349.45,48,36.46,0.4,0,10,69.6,0
CLIENT-11358,68,28828.58,6695.12,24,27.3,0.1,1,5,59.6,0
CLIENT-11359,36,43182.01,5816.88,36,17.58,3.1,0,2,64.0,0
CLIENT-11360,49,21274.61,21143.92,12,50.83,7.8,0,7,67.6,1
CLIENT-11361,47,43992.73,48995.1,36,58.39,0.9,0,5,56.0,1
CLIENT-11362,46,48581.63,9447.51,36,61.93,9.1,1,9,58.3,0
CLIENT-11363,66,27427.64,7217.42,24,13.22,5.3,0,6,62.2,0
CLIENT-11364,62,22407.82,16468.44,48,50.69,2.0,0,11,92.5,0
CLIENT-11365,46,38217.45,20840.99,36,49.96,3.6,2,1,70.9,0
CLIENT-11366,47,32152.63,10352.64,36,62.09,16.8,0,9,56.6,0
CLIENT-11367,33,41448.67,55136.31,12,23.91,1.2,1,5,82.7,0
CLIENT-11368,57,93145.67,25113.97,36,50.82,3.5,0,9,83.5,1
CLIENT-11369,36,37842.28,10230.31,60,13.0,4.9,0,1,56.3,0
CLIENT-11370,35,24747.05,4382.01,36,44.72,0.7,0,2,94.4,0
CLIENT-11371,18,21278.79,33644.18,60,29.3,0.2,0,3,75.7,0
CLIENT-11372,31,21778.51,30771.74,24,52.29,0.1,0,5,76.3,0
CLIENT-11373,68,15098.34,10808.34,36,57.48,2.0,0,6,75.4,0
CLIENT-11374,64,63554.06,17075.55,48,30.07,0.4,0,5,75.1,0
CLIENT-11375,67,9509.37,12024.13,36,38.91,8.1,0,1,68.3,0
CLIENT-11376,19,48672.18,19233.7,12,16.46,29.6,0,4,79.7,0
CLIENT-11377,45,21572.22,6519.39,36,32.93,0.3,0,6,65.0,0
CLIENT-11378,66,26703.69,5900.17,36,29.84,2.8,0,4,93.6,0
CLIENT-11379,67,21188.36,23567.04,48,20.07,0.1,0,4,40.1,0
CLIENT-11380,47,86467.06,25753.62,48,59.2,0.7,0,5,56.4,0
CLIENT-11381,55,36672.75,9475.32,48,18.14,1.9,0,8,75.3,0
CLIENT-11382,68,58350.73,7907.88,36,44.97,2.5,0,5,68.8,0
CLIENT-11383,21,79246.31,29830.79,24,58.96,14.0,0,7,62.5,0
CLIENT-11384,18,40056.38,8097.55,36,60.16,2.5,0,8,72.6,0
CLIENT-11385,25,17723.13,13888.1,48,53.63,3.4,0,6,51.8,0
CLIENT-11386,46,31812.49,12708.29,60,19.69,1.4,0,6,54.5,0
CLIENT-11387,56,23263.74,4784.64,12,54.96,0.0,0,2,68.1,0
CLIENT-11388,20,26846.68,15282.75,36,25.21,11.5,0,10,75.8,0
CLIENT-11389,49,34311.15,14272.43,36,60.73,0.4,0,5,59.3,0
CLIENT-11390,27,33506.9,17190.87,24,49.0,16.7,2,1,43.0,1
CLIENT-11391,27,46502.69,14924.53,36,53.19,0.7,0,9,73.4,0
CLIENT-11392,36,50735.57,59574.4,36,14.68,4.6,0,7,77.3,0
CLIENT-11393,63,33507.11,30126.93,12,42.05,35.0,2,2,53.6,0
CLIENT-11394,51,46262.24,13727.64,48,55.16,0.7,0,6,64.1,0
CLIENT-11395,50,26118.11,14634.94,48,57.39,2.8,0,10,83.6,0
CLIENT-11396,40,79926.91,45914.37,60,11.57,7.6,0,9,52.6,0
CLIENT-11397,45,25866.22,24444.52,24,61.65,0.2,0,5,69.5,0
CLIENT-11398,49,74481.93,5651.62,36,12.38,5.9,0,3,60.0,0
CLIENT-11399,67,14978.33,25958.74,36,43.8,0.4,0,11,100.0,0
CLIENT-11400,24,28904.59,31887.23,36,48.14,1.3,0,10,51.6,0
CLIENT-11401,46,29774.66,41456.58,36,15.9,0.9,0,11,42.6,0
CLIENT-11402,25,42932.96,10086.53,48,12.64,11.9,1,4,79.1,0
CLIENT-11403,18,60906.19,9584.33,12,53.17,1.0,0,3,65.1,0
CLIENT-11404,20,17160.45,6910.03,60,31.16,0.2,0,1,54.5,0
CLIENT-11405,41,18680.03,16575.64,48,15.89,4.4,0,10,62.6,0
CLIENT-11406,40,15659.85,22314.84,48,51.95,2.1,0,11,92.7,1
CLIENT-11407,25,80186.51,9327.01,48,56.7,2.6,0,7,70.0,0
CLIENT-11408,64,43415.12,12097.2,36,42.31,0.6,0,8,92.0,0
CLIENT-11409,54,18946.55,3172.89,48,18.87,6.9,0,2,51.4,0
CLIENT-11410,20,27837.6,38430.79,36,10.84,4.6,1,8,86.3,0
CLIENT-11411,68,73795.78,4467.2,48,48.54,2.3,0,9,55.5,1
CLIENT-11412,50,30734.11,17367.32,24,40.26,0.9,0,7,88.4,0
CLIENT-11413,45,29663.93,15784.42,24,45.79,4.5,1,11,87.2,0
CLIENT-11414,64,22725.02,13795.06,36,54.73,7.5,0,1,55.1,0
CLIENT-11415,25,19633.74,14018.85,36,33.88,1.9,0,4,76.3,0
CLIENT-11416,51,73864.99,6579.76,36,16.85,0.1,0,7,73.1,0
CLIENT-11417,52,99145.22,10618.51,36,61.7,1.2,0,6,84.0,0
CLIENT-11418,49,20108.21,26324.77,48,39.99,5.7,0,11,53.0,0
CLIENT-11419,41,84369.85,32390.12,36,43.84,22.6,2,8,63.9,0
CLIENT-11420,31,27107.52,9950.41,36,61.34,0.1,0,6,70.7,0
CLIENT-11421,49,50020.53,4481.47,24,61.24,1.8,0,10,92.6,0
CLIENT-11422,63,84637.13,7745.97,36,41.47,0.3,0,6,70.9,0
CLIENT-11423,60,33288.06,48868.48,36,26.37,1.9,0,10,55.4,0
CLIENT-11424,33,29828.96,8075.57,48,64.84,2.6,0,6,74.8,0
CLIENT-11425,21,58726.63,12480.93,24,47.44,12.7,0,7,54.8,0
CLIENT-11426,69,18657.96,35995.12,24,32.46,0.4,0,5,44.7,0
CLIENT-11427,54,72275.24,9238.85,36,40.79,7.5,0,11,67.6,0
CLIENT-11428,38,39564.43,11898.0,36,32.87,2.5,0,9,74.2,0
CLIENT-11429,31,25676.97,23298.61,36,58.86,8.3,2,7,72.9,1
CLIENT-11430,48,25273.19,44278.96,48,36.54,3.6,0,1,70.8,1
CLIENT-11431,65,15834.12,8502.48,36,55.29,0.2,0,11,96.8,0
CLIENT-11432,35,26325.59,35399.98,36,56.21,14.6,0,9,93.3,0
CLIENT-11433,24,30994.88,10970.11,36,55.34,0.4,0,11,57.6,0
CLIENT-11434,27,19210.72,7185.71,24,49.72,4.6,0,6,84.1,0
CLIENT-11435,24,35338.24,15909.78,48,57.02,10.5,0,11,100.0,0
CLIENT-11436,50,48230.66,5941.41,36,31.3,0.4,3,8,96.4,1
CLIENT-11437,40,31949.66,18590.54,36,16.31,4.0,0,9,85.1,0
CLIENT-11438,38,54048.41,121146.23,48,56.33,8.7,0,11,68.0,1
CLIENT-11439,36,22375.37,28967.23,24,37.4,21.5,1,11,50.4,0
CLIENT-11440,65,66305.6,12413.88,48,17.01,6.4,0,2,55.6,0
CLIENT-11441,36,39069.17,27904.45,36,16.34,1.6,0,2,77.9,0
CLIENT-11442,53,91780.42,6960.0,36,18.76,6.0,0,5,74.4,0
CLIENT-11443,46,154589.79,7827.73,48,51.3,6.1,0,5,71.0,0
CLIENT-11444,35,27387.82,12657.24,48,49.1,6.0,0,10,83.7,0
CLIENT-11445,19,28072.95,14206.39,36,21.21,9.6,0,10,87.5,0
CLIENT-11446,18,31327.6,5402.88,48,56.58,0.5,0,2,87.5,0
CLIENT-11447,64,51918.03,10780.19,36,25.47,0.6,0,10,81.0,1
CLIENT-11448,22,80465.35,12073.74,36,53.61,5.1,0,4,77.8,0
CLIENT-11449,37,24546.26,39315.76,12,36.88,15.4,2,9,62.1,1
CLIENT-11450,28,45649.44,5402.72,12,50.24,3.1,0,4,71.3,0
CLIENT-11451,59,33471.3,5063.26,48,30.98,16.2,0,1,75.4,0
CLIENT-11452,19,52620.73,15108.25,12,29.09,13.9,0,5,69.2,0
CLIENT-11453,20,89830.03,29900.0,24,56.27,11.7,0,2,46.1,1
CLIENT-11454,40,31438.96,19655.55,48,11.94,12.0,3,6,74.8,0
CLIENT-11455,29,13334.09,16512.51,12,63.61,11.4,0,1,69.1,0
CLIENT-11456,37,56746.03,10915.89,24,45.65,8.6,0,7,67.9,0
CLIENT-11457,22,22034.77,21445.57,36,33.79,5.9,0,7,78.6,0
CLIENT-11458,54,33327.25,23832.9,36,44.54,0.1,1,4,78.3,0
CLIENT-11459,55,58233.64,11157.67,48,16.75,0.7,1,9,87.9,1
CLIENT-11460,47,43409.64,6877.17,36,38.27,0.7,2,3,78.9,0
CLIENT-11461,26,34165.38,6908.55,36,64.18,0.1,0,5,64.2,1
CLIENT-11462,51,25705.78,24713.72,48,22.94,0.6,0,5,89.9,0
CLIENT-11463,61,6374.52,4532.41,36,49.73,12.6,0,8,92.6,0
CLIENT-11464,52,55215.14,43214.93,36,33.92,5.5,0,10,69.7,0
CLIENT-11465,69,31201.73,9708.06,48,45.89,1.9,0,10,88.7,0
CLIENT-11466,39,90039.32,16591.94,36,21.27,7.9,0,4,72.5,0
CLIENT-11467,61,46111.46,21833.42,36,35.88,3.4,0,1,87.2,0
CLIENT-11468,41,26247.47,8278.52,12,63.91,0.8,0,11,89.9,0
CLIENT-11469,34,68880.06,9682.46,36,20.74,10.8,1,5,60.5,0
CLIENT-11470,27,72451.86,14652.69,12,45.0,2.1,0,1,91.0,0
CLIENT-11471,47,31843.26,7349.56,36,41.66,6.0,0,3,70.7,0
CLIENT-11472,63,74323.83,6327.44,48,41.08,1.7,0,6,75.8,0
CLIENT-11473,40,26025.06,6738.23,36,43.83,3.5,0,1,86.7,0
CLIENT-11474,49,39966.17,31144.79,24,37.62,8.5,0,10,66.1,0
CLIENT-11475,34,51166.74,17650.99,48,10.93,0.9,1,3,84.9,0
CLIENT-11476,67,58155.11,7667.78,24,59.51,18.9,0,7,72.5,0
CLIENT-11477,68,52728.59,24610.58,48,55.48,0.4,1,2,63.2,1
CLIENT-11478,34,29744.68,7971.05,36,19.58,3.8,1,6,79.7,0
CLIENT-11479,31,69997.76,3410.83,24,32.73,12.4,0,7,88.8,0
CLIENT-11480,26,33703.05,21758.64,60,52.38,14.6,2,2,71.6,0
CLIENT-11481,57,25811.71,42292.36,24,63.9,1.3,1,11,54.8,0
CLIENT-11482,19,26040.21,19744.45,60,62.31,0.8,2,11,65.2,1
CLIENT-11483,62,116307.52,3564.8,12,59.46,6.4,1,5,59.4,0
CLIENT-11484,42,23267.43,13141.25,24,18.71,0.2,1,10,100.0,0
CLIENT-11485,56,78824.66,11023.62,24,60.3,3.3,0,10,56.9,0
CLIENT-11486,26,18374.52,17409.1,12,58.31,8.0,0,1,35.9,1
CLIENT-11487,39,48666.36,7382.82,48,30.73,4.1,2,3,64.2,0
CLIENT-11488,60,43401.53,10578.36,36,31.7,1.0,0,1,72.8,0
CLIENT-11489,63,96060.75,4944.06,48,35.29,3.3,0,3,70.5,0
CLIENT-11490,21,24522.81,15603.33,24,46.09,12.7,0,4,72.7,0
CLIENT-11491,43,20776.99,5074.45,36,24.35,4.8,0,5,50.8,0
CLIENT-11492,46,33863.53,18145.85,36,11.26,6.4,0,4,70.9,0
CLIENT-11493,62,98605.38,7899.99,36,17.77,2.0,0,4,55.1,0
CLIENT-11494,51,21364.91,1481.8,36,34.21,1.0,0,9,83.6,0
CLIENT-11495,40,7684.42,23286.54,36,25.51,1.5,0,9,52.9,0
CLIENT-11496,54,37641.43,18879.43,24,52.05,3.8,0,9,68.7,0
CLIENT-11497,28,64197.13,34442.94,48,15.87,1.6,0,11,58.1,0
CLIENT-11498,23,19765.96,3093.06,48,60.46,3.9,1,5,84.3,0
CLIENT-11499,35,60400.9,8449.1,36,59.24,6.2,1,11,62.9,1
CLIENT-11500,38,19505.53,14648.82,24,59.98,6.6,0,5,54.2,0
CLIENT-11501,59,33258.47,19934.24,24,50.68,0.9,0,2,85.8,0
CLIENT-11502,53,57045.78,4798.13,36,15.88,6.9,0,6,40.1,0
CLIENT-11503,58,17810.1,18070.25,24,34.1,5.6,0,2,80.4,0
CLIENT-11504,55,40493.96,8953.11,24,17.23,0.1,0,10,75.1,0
CLIENT-11505,51,75281.08,3646.22,48,64.32,0.3,0,5,100.0,0
CLIENT-11506,34,48260.1,7899.25,36,28.32,5.2,1,11,79.8,0
CLIENT-11507,54,23567.51,19150.11,36,42.19,2.4,2,5,77.5,0
CLIENT-11508,42,90330.55,3754.43,24,52.87,0.8,0,4,57.2,0
CLIENT-11509,55,53908.07,20867.25,60,60.63,0.2,0,5,66.7,0
CLIENT-11510,29,11893.31,16290.94,24,51.56,0.9,0,7,73.9,0
CLIENT-11511,40,60994.94,11184.66,48,47.1,15.8,0,10,91.3,0
CLIENT-11512,59,25775.39,4252.92,60,35.63,6.5,0,2,58.5,0
CLIENT-11513,39,40861.28,4498.66,48,43.3,3.8,0,1,42.4,1
CLIENT-11514,38,66489.7,10107.8,60,15.18,14.2,0,4,71.1,0
CLIENT-11515,44,26114.27,6078.67,36,58.62,4.8,0,7,46.1,0
CLIENT-11516,48,13529.73,10576.28,24,39.91,6.5,1,1,82.1,1
CLIENT-11517,23,89619.4,25193.15,24,12.21,1.7,0,4,92.7,0
CLIENT-11518,44,73039.09,11035.64,36,60.59,4.4,0,6,85.5,0
CLIENT-11519,57,34463.17,10825.81,12,36.91,0.8,3,6,62.4,1
CLIENT-11520,51,60600.16,10831.82,36,57.77,2.6,0,1,94.3,0
CLIENT-11521,29,29096.35,27156.76,24,57.13,0.2,2,7,58.5,1
CLIENT-11522,62,38491.09,33036.19,48,54.87,1.2,0,5,55.3,0
CLIENT-11523,24,33303.82,17950.15,36,13.38,0.4,0,6,91.4,0
CLIENT-11524,27,29811.02,14700.17,36,23.59,2.5,0,1,64.7,0
CLIENT-11525,62,45052.4,15688.67,60,58.16,9.3,0,7,72.4,0
CLIENT-11526,34,17590.12,36299.76,24,59.44,2.4,0,4,85.2,0
CLIENT-11527,43,31227.41,18645.81,48,35.19,8.9,0,3,53.5,0
CLIENT-11528,38,43856.92,38781.83,48,34.2,5.3,0,11,62.0,0
CLIENT-11529,45,109410.31,9963.07,24,19.63,3.6,0,4,61.2,0
CLIENT-11530,63,18024.36,5245.37,36,63.26,1.4,0,9,66.5,0
CLIENT-11531,19,49629.06,8363.72,36,21.72,12.8,0,5,59.3,0
CLIENT-11532,60,53002.23,9009.57,48,20.5,0.3,0,5,75.6,0
CLIENT-11533,18,11777.77,41075.6,36,46.34,5.8,3,8,75.4,1
CLIENT-11534,68,46458.71,22370.3,36,23.36,4.9,0,7,70.0,0
CLIENT-11535,53,61584.84,8550.8,48,61.63,2.9,3,3,73.4,1
CLIENT-11536,68,51698.89,23526.62,24,10.6,1.4,0,1,60.2,0
CLIENT-11537,43,34532.07,12201.24,48,10.32,2.8,0,11,70.3,0
CLIENT-11538,46,44353.37,41948.01,48,37.77,10.3,0,2,44.7,0
CLIENT-11539,38,40211.44,10576.7,48,36.84,9.1,1,3,84.9,0
CLIENT-11540,28,13178.28,4549.52,48,18.99,14.2,1,11,61.6,0
CLIENT-11541,57,40781.84,11722.6,36,37.2,1.8,1,1,62.2,0
CLIENT-11542,28,29136.81,10580.75,60,32.64,2.4,0,1,56.0,1
CLIENT-11543,53,23792.05,5217.33,36,58.97,0.1,1,8,72.1,0
CLIENT-11544,66,161293.66,20133.46,36,10.51,14.3,0,8,62.0,0
CLIENT-11545,56,77000.67,36217.7,24,63.69,2.0,0,2,79.4,0
CLIENT-11546,57,18213.11,6089.13,60,44.34,2.6,0,8,54.3,0
CLIENT-11547,52,44711.31,26394.14,48,18.35,11.9,0,11,72.1,0
CLIENT-11548,51,87100.26,8737.32,48,12.57,3.7,0,2,76.4,0
CLIENT-11549,64,14798.49,13130.55,12,39.6,4.2,0,11,82.0,0
CLIENT-11550,41,38032.25,12199.61,48,22.92,1.0,0,5,80.0,0
CLIENT-11551,39,39122.13,13130.62,48,26.56,3.5,0,1,56.4,0
CLIENT-11552,22,16903.98,18604.48,36,23.48,12.5,3,9,71.0,1
CLIENT-11553,50,45603.06,6522.89,24,45.76,4.1,0,4,68.4,0
CLIENT-11554,53,70951.22,33034.58,36,40.44,1.5,0,10,54.3,0
CLIENT-11555,64,89754.06,19005.43,24,14.29,0.2,0,11,69.6,0
CLIENT-11556,37,31268.97,23978.38,36,38.96,2.0,1,2,49.1,0
CLIENT-11557,36,162915.51,7738.43,24,53.52,4.3,3,1,73.5,0
CLIENT-11558,52,10564.13,6122.09,36,14.47,0.2,0,6,88.1,0
CLIENT-11559,69,44969.06,30573.82,24,58.94,4.7,0,11,85.0,0
CLIENT-11560,60,15562.56,5940.66,24,41.81,3.7,1,8,75.9,0
CLIENT-11561,34,38334.65,14831.58,12,62.28,7.6,2,4,73.9,1
CLIENT-11562,62,26551.88,27263.31,60,18.15,0.1,0,1,68.3,0
CLIENT-11563,60,49223.5,12225.0,36,64.65,7.6,0,1,100.0,0
CLIENT-11564,51,33653.47,30304.57,36,45.44,3.7,1,6,66.8,0
CLIENT-11565,26,22123.81,11046.94,36,41.21,2.3,0,2,50.2,0
CLIENT-11566,43,23013.25,5463.3,36,38.34,16.8,0,5,81.4,0
CLIENT-11567,19,115783.31,17359.94,60,11.3,0.9,0,2,76.9,0
CLIENT-11568,26,47387.52,15349.02,24,61.68,3.9,0,9,53.4,0
CLIENT-11569,26,13078.47,87691.77,24,45.42,1.9,0,2,64.0,1
CLIENT-11570,57,50537.59,6894.12,60,15.04,3.7,3,5,72.5,0
CLIENT-11571,34,32312.0,11200.43,36,11.15,4.0,0,4,61.5,0
CLIENT-11572,18,36415.9,8009.58,12,12.79,0.5,1,11,83.8,0
CLIENT-11573,42,59393.07,12091.53,24,43.52,5.4,1,1,58.3,0
CLIENT-11574,60,73860.71,11755.05,12,43.77,5.0,0,10,66.2,0
CLIENT-11575,57,21692.29,7254.59,60,37.48,7.3,1,9,63.7,1
CLIENT-11576,59,35673.2,18541.49,24,26.87,0.5,0,3,76.8,0
CLIENT-11577,42,26169.07,11499.97,60,39.25,1.8,0,10,79.5,0
CLIENT-11578,56,51954.17,34263.57,60,38.4,5.3,0,8,76.7,0
CLIENT-11579,52,31590.68,8484.62,36,11.07,0.7,0,4,42.3,0
CLIENT-11580,20,36958.5,49166.17,12,25.54,5.7,0,11,72.4,0
CLIENT-11581,67,30879.07,16205.59,12,12.93,0.3,0,9,77.2,0
CLIENT-11582,54,34075.31,32530.5,36,59.51,2.0,0,5,78.9,1
CLIENT-11583,61,100991.4,14484.25,36,49.89,9.4,0,2,67.3,0
CLIENT-11584,61,152429.84,7735.24,36,64.79,7.4,3,8,70.4,0
CLIENT-11585,68,45535.85,11109.27,36,26.62,5.2,2,4,61.5,0
CLIENT-11586,47,34201.27,5060.71,60,58.32,10.2,0,2,89.2,0
CLIENT-11587,55,13941.4,12356.36,36,43.17,6.2,0,6,49.9,0
CLIENT-11588,51,23011.49,15070.06,36,34.92,3.7,0,1,76.8,0
CLIENT-11589,29,33656.4,13794.23,48,22.24,19.5,0,8,55.1,0
CLIENT-11590,36,23646.3,33897.96,24,50.61,5.9,1,9,62.8,1
CLIENT-11591,54,25186.4,12035.38,24,59.73,4.6,2,7,69.4,1
CLIENT-11592,61,93454.85,3548.23,24,22.94,2.6,0,9,40.2,0
CLIENT-11593,66,36948.28,159666.97,24,19.65,11.6,0,2,49.1,1
CLIENT-11594,34,38984.8,8238.5,36,48.29,1.8,0,11,46.0,1
CLIENT-11595,27,24233.36,26320.98,36,63.73,0.0,0,1,76.4,0
CLIENT-11596,66,73609.31,4661.2,36,51.25,1.1,1,7,85.4,0
CLIENT-11597,64,31966.79,15861.48,60,25.65,0.6,0,4,46.1,1
CLIENT-11598,29,26568.51,7660.39,24,33.1,1.9,1,10,67.3,0
CLIENT-11599,33,14066.47,1852.25,36,31.14,8.7,0,8,74.1,0
CLIENT-11600,41,35008.24,10960.28,12,56.87,5.3,0,3,74.1,0
CLIENT-11601,36,26075.86,12899.63,36,52.43,0.9,0,7,100.0,0
CLIENT-11602,25,99782.48,11461.86,36,42.39,7.8,0,7,72.3,0
CLIENT-11603,48,109791.59,15838.19,60,25.12,3.5,1,11,56.1,0
CLIENT-11604,38,17306.4,11062.81,36,61.59,3.6,1,10,81.2,0
CLIENT-11605,34,18521.88,14022.31,12,45.93,2.2,1,9,93.9,0
CLIENT-11606,40,30767.32,15049.17,36,63.38,10.0,0,11,50.5,0
CLIENT-11607,54,22256.23,13034.77,24,41.91,1.9,1,4,78.0,1
CLIENT-11608,33,41375.74,11854.43,24,55.17,0.5,0,10,70.4,0
CLIENT-11609,23,29852.56,7146.96,36,54.72,1.8,0,1,55.7,0
CLIENT-11610,25,42972.66,20254.09,12,28.55,6.3,0,7,60.4,1
CLIENT-11611,42,66813.21,10958.84,36,63.02,5.4,0,10,93.9,0
CLIENT-11612,35,19177.0,10356.01,36,11.21,1.0,1,6,81.6,1
CLIENT-11613,42,65981.31,19122.21,36,52.28,0.6,0,11,76.4,0
CLIENT-11614,29,23454.29,15496.52,12,63.11,5.4,0,1,47.6,1
CLIENT-11615,32,131806.43,8194.72,60,28.64,5.6,0,9,80.1,0
CLIENT-11616,43,96046.29,32063.1,36,45.65,2.3,0,10,86.7,0
CLIENT-11617,58,33933.29,5811.2,48,40.92,9.3,0,8,49.5,0
CLIENT-11618,62,20370.64,6489.68,36,51.88,19.1,0,10,70.3,0
CLIENT-11619,43,18161.88,21329.53,36,57.64,1.2,0,4,85.1,0
CLIENT-11620,64,61339.37,45514.9,36,43.17,4.3,0,5,83.1,1
CLIENT-11621,49,35659.05,8917.92,36,54.87,0.0,1,8,79.6,0
CLIENT-11622,27,63330.36,17836.01,12,27.18,6.2,0,2,70.7,0
CLIENT-11623,33,136289.61,5798.45,36,22.57,2.7,0,6,86.3,0
CLIENT-11624,24,22874.32,6972.37,48,33.69,1.1,0,10,72.4,0
CLIENT-11625,34,17359.88,29511.6,36,47.28,7.0,0,2,78.3,0
CLIENT-11626,40,40763.25,17258.05,24,20.3,8.3,0,11,75.1,0
CLIENT-11627,43,72175.49,30159.67,36,47.42,0.6,0,8,54.1,0
CLIENT-11628,38,20655.23,28578.68,48,31.68,0.2,2,5,56.2,1
CLIENT-11629,39,37077.84,3094.29,48,53.76,2.0,0,10,48.2,1
CLIENT-11630,24,82621.58,5783.89,24,12.03,4.9,2,3,64.3,0
CLIENT-11631,31,13633.34,16189.74,48,46.74,7.9,0,2,82.2,0
CLIENT-11632,32,41822.54,4072.6,36,45.74,3.9,1,4,75.1,1
CLIENT-11633,24,26263.57,6386.79,36,61.75,4.3,0,8,69.5,0
CLIENT-11634,26,39124.1,36274.75,36,49.24,8.0,0,1,90.4,0
CLIENT-11635,68,55596.22,9144.46,48,53.8,3.8,0,10,65.5,0
CLIENT-11636,65,41460.03,21965.08,60,59.75,4.7,0,3,78.4,1
CLIENT-11637,25,19808.5,13098.88,60,47.13,3.6,1,1,64.9,0
CLIENT-11638,67,26883.08,8300.28,12,25.96,10.6,1,2,47.5,0
CLIENT-11639,40,85473.0,4167.42,60,57.84,1.3,0,10,58.7,0
CLIENT-11640,46,44238.9,15729.79,12,51.12,1.5,0,11,58.3,1
CLIENT-11641,35,60125.63,36983.38,24,33.34,0.7,0,7,48.7,0
CLIENT-11642,48,42200.07,8466.99,36,49.08,8.6,0,1,67.7,0
CLIENT-11643,47,59010.44,14016.9,36,57.72,2.7,0,9,58.9,0
CLIENT-11644,69,28632.92,4610.76,36,63.66,2.1,0,8,92.5,0
CLIENT-11645,56,22913.76,8345.5,36,62.38,19.9,0,1,66.5,0
CLIENT-11646,52,57424.06,16960.07,60,27.89,13.1,0,10,57.4,0
CLIENT-11647,35,71426.51,22484.94,24,33.19,17.9,0,1,53.7,0
CLIENT-11648,59,20982.23,19715.57,24,16.02,0.8,0,2,53.2,0
CLIENT-11649,56,25704.8,3222.5,60,23.61,11.1,0,2,83.2,0
CLIENT-11650,34,32927.52,9702.57,12,58.53,2.0,0,6,84.5,0
CLIENT-11651,31,95979.97,6787.94,36,29.85,0.1,1,1,40.0,0
CLIENT-11652,48,50913.39,10760.96,36,44.13,2.5,0,4,100.0,0
CLIENT-11653,41,16408.39,12359.32,36,46.63,3.6,0,7,71.2,0
CLIENT-11654,52,34344.95,28182.21,36,53.0,0.6,1,9,85.3,0
CLIENT-11655,61,31334.43,16426.74,24,20.05,3.9,0,10,58.0,1
CLIENT-11656,62,17962.44,36043.52,48,26.76,8.6,0,3,55.2,0
CLIENT-11657,51,34102.46,8187.33,24,34.66,2.4,0,4,66.3,0
CLIENT-11658,20,30515.12,4954.47,36,30.07,2.2,0,5,75.6,0
CLIENT-11659,54,29232.04,36999.88,12,64.06,2.1,0,5,73.3,0
CLIENT-11660,60,28440.55,18095.5,36,55.92,12.8,0,2,87.5,0
CLIENT-11661,57,87801.7,7940.33,36,36.38,0.2,0,5,43.5,0
CLIENT-11662,43,29195.74,18150.91,60,58.36,2.9,0,10,83.6,0
CLIENT-11663,40,37414.09,23972.96,48,29.12,1.5,0,1,77.7,0
CLIENT-11664,61,35057.37,14522.2,36,53.22,11.2,1,7,74.7,0
CLIENT-11665,56,26822.33,8019.85,60,22.3,0.5,0,5,49.8,1
CLIENT-11666,32,38089.84,9809.59,36,52.48,2.7,0,6,58.0,0
CLIENT-11667,66,37767.73,16373.76,36,35.1,2.6,0,9,79.6,0
CLIENT-11668,21,38095.59,15355.39,36,15.91,11.0,0,3,33.2,1
CLIENT-11669,46,21686.82,31212.75,36,25.03,1.2,1,1,41.6,0
CLIENT-11670,39,32090.82,11013.34,48,32.13,5.2,1,8,76.9,0
CLIENT-11671,42,57307.86,6804.69,24,51.21,0.7,0,2,78.4,0
CLIENT-11672,30,32601.38,81140.54,36,14.01,15.4,1,2,58.8,0
CLIENT-11673,35,40017.38,15095.35,48,46.28,4.5,0,10,58.8,0
CLIENT-11674,50,40143.76,23956.24,60,49.38,4.9,0,4,84.3,0
CLIENT-11675,33,46650.41,19250.53,48,45.97,2.8,0,5,83.3,0
CLIENT-11676,62,50776.58,15223.6,36,51.84,2.1,0,1,64.9,0
CLIENT-11677,59,32712.4,11391.01,36,19.8,1.2,0,11,51.6,0
CLIENT-11678,61,21019.35,1876.81,36,42.29,4.6,0,3,92.1,0
CLIENT-11679,19,17479.27,6347.05,36,61.76,15.5,0,11,50.7,0
CLIENT-11680,52,66877.1,16821.0,60,43.59,2.2,3,8,80.1,0
CLIENT-11681,59,57650.27,1991.65,60,43.62,10.7,0,6,88.0,0
CLIENT-11682,51,53616.86,14046.56,48,50.5,0.8,0,3,69.9,1
CLIENT-11683,47,59084.39,21223.44,24,28.33,13.8,0,7,61.2,0
CLIENT-11684,30,32960.54,23939.74,48,48.53,2.2,0,11,45.8,1
CLIENT-11685,30,24961.11,20306.75,60,60.39,2.4,2,6,70.9,1
CLIENT-11686,35,20166.05,26130.91,36,10.6,3.1,2,5,48.1,0
CLIENT-11687,49,18890.04,41106.76,36,57.86,6.3,0,8,74.6,1
