transaction_id,amount_usd,distance_from_home_km,transaction_hour,is_new_device,velocity_txn_per_min,failed_pin_attempts,is_foreign_country,is_fraud
TXN-102479,35.18,0.1,7,0,1,0,0,0
TXN-102480,8.29,0.3,15,0,1,0,0,0
TXN-102481,40.6,2.7,14,0,1,0,1,0
TXN-102482,6.19,18.3,8,0,1,0,0,0
TXN-102483,89.12,0.8,12,0,1,0,0,0
TXN-102484,32.21,1.7,14,0,1,0,0,0
TXN-102485,75.92,5.6,21,0,1,0,1,0
TXN-102486,25.05,14.0,6,0,1,0,0,0
TXN-102487,24.03,8.5,10,0,1,0,0,0
TXN-102488,38.16,8.5,19,0,1,0,0,0
TXN-102489,25.39,2.7,6,0,1,0,0,0
TXN-102490,13.96,0.8,9,0,2,0,0,0
TXN-102491,26.2,15.2,20,0,1,0,0,0
TXN-102492,36.63,0.3,6,0,1,0,0,0
TXN-102493,28.18,5.1,6,0,1,0,0,0
TXN-102494,124.41,1.0,12,0,1,0,0,0
TXN-102495,100.5,0.8,14,0,1,0,0,0
TXN-102496,20.64,2.4,10,0,1,0,0,0
TXN-102497,21.64,2.9,10,0,1,0,0,0
TXN-102498,20.22,1.5,12,0,1,0,0,0
TXN-102499,24.83,7.2,19,0,1,0,0,0
TXN-102500,45.01,1.7,13,0,1,0,0,0
TXN-102501,121.76,3.7,19,0,1,0,0,0
TXN-102502,45.14,1.2,6,0,1,0,0,0
TXN-102503,111.81,7.4,17,0,1,1,0,0
TXN-102504,67.43,1.9,8,0,2,0,0,0
TXN-102505,13.12,5.9,19,0,1,0,0,0
TXN-102506,65.13,1.4,20,0,2,0,0,0
TXN-102507,16.31,0.8,7,0,1,0,0,0
TXN-102508,46.68,6.2,19,0,1,0,0,0
TXN-102509,46.13,0.2,15,0,1,0,0,0
TXN-102510,7.09,5.2,19,0,1,0,0,0
TXN-102511,189.33,7.8,21,1,1,0,0,0
TXN-102512,26.46,4.3,11,0,1,0,0,0
TXN-102513,136.13,22.7,9,0,1,0,0,0
TXN-102514,41.25,21.1,17,1,1,0,0,0
TXN-102515,55.77,11.2,11,0,2,0,0,0
TXN-102516,91.44,8.0,16,0,2,0,0,0
TXN-102517,29.0,0.3,17,0,2,0,0,0
TXN-102518,38.95,3.4,17,0,1,0,0,0
TXN-102519,15.21,17.4,15,0,1,0,0,0
TXN-102520,79.64,7.2,17,1,1,0,0,0
TXN-102521,26.05,2.0,14,0,1,0,0,0
TXN-102522,199.35,3.6,17,0,1,0,0,0
TXN-102523,58.77,21.2,13,1,1,0,0,0
TXN-102524,38.17,6.3,21,0,1,0,0,0
TXN-102525,120.98,9.5,12,0,2,0,0,0
TXN-102526,78.26,211.6,0,1,5,2,1,1
TXN-102527,121.47,6.5,14,1,1,0,0,0
TXN-102528,61.05,3.9,6,0,1,0,0,0
TXN-102529,46.89,7.4,18,0,1,0,0,0
TXN-102530,21.31,0.1,15,0,1,0,0,0
TXN-102531,74.47,3.0,7,0,2,0,0,0
TXN-102532,28.47,9.0,10,1,1,0,0,0
TXN-102533,10.81,4.2,7,0,1,1,0,0
TXN-102534,136.5,4.5,19,0,1,0,0,0
TXN-102535,8.45,9.1,18,0,1,0,0,0
TXN-102536,106.99,7.8,12,0,1,0,0,0
TXN-102537,4.64,3.8,12,0,1,0,0,0
TXN-102538,45.88,5.8,14,0,2,0,0,0
TXN-102539,154.98,6.7,22,0,1,0,0,0
TXN-102540,17.84,0.6,9,0,1,0,0,0
TXN-102541,42.36,0.3,12,1,1,0,0,0
TXN-102542,58.18,4.0,16,1,1,0,0,0
TXN-102543,37.89,11.2,10,0,1,1,0,0
TXN-102544,70.82,3.8,7,0,1,0,0,0
TXN-102545,56.44,0.3,17,0,1,1,0,0
TXN-102546,150.97,8.0,12,0,1,0,0,0
TXN-102547,41.12,2.5,19,0,1,0,0,0
TXN-102548,30.13,5.3,6,0,1,0,0,0
TXN-102549,72.64,0.0,8,0,1,0,0,0
TXN-102550,45.58,8.9,10,0,1,1,0,0
TXN-102551,75.92,1.3,12,0,1,0,0,0
TXN-102552,95.23,4.0,12,0,1,0,0,0
TXN-102553,1238.66,52.1,0,1,6,0,1,1
TXN-102554,19.98,5.2,20,0,1,0,0,0
TXN-102555,168.88,2.0,20,1,1,0,0,0
TXN-102556,29.83,1.3,12,0,1,0,0,0
TXN-102557,72.98,3.1,13,0,2,0,0,0
TXN-102558,188.81,5.9,12,0,2,0,0,0
TXN-102559,55.45,10.2,9,0,2,0,0,0
TXN-102560,46.18,5.0,19,0,1,0,0,0
TXN-102561,53.25,5.5,6,0,1,0,0,0
TXN-102562,77.22,0.7,19,0,1,0,0,0
TXN-102563,96.5,4.6,21,0,2,0,0,0
TXN-102564,4.96,6.0,21,0,1,0,0,0
TXN-102565,49.98,14.3,9,0,1,0,0,0
TXN-102566,1120.86,99.4,3,1,4,2,1,1
TXN-102567,267.22,179.1,5,0,4,2,1,1
TXN-102568,22.57,0.8,10,0,1,0,0,0
TXN-102569,72.85,2.9,19,0,1,0,0,0
TXN-102570,86.16,7.1,14,0,1,0,0,0
TXN-102571,34.94,8.5,14,0,1,0,0,0
TXN-102572,24.12,2.5,10,0,1,0,0,0
TXN-102573,47.58,1.7,10,0,1,0,0,0
TXN-102574,73.97,6.8,18,0,1,0,0,0
TXN-102575,72.24,2.2,17,0,1,0,0,0
TXN-102576,25.82,3.2,17,1,1,0,0,0
TXN-102577,4800.33,264.1,4,0,6,3,1,1
TXN-102578,65.75,1.9,18,0,1,0,0,0
TXN-102579,20.93,2.9,22,0,1,0,0,0
TXN-102580,73.54,16.1,6,0,1,0,0,0
TXN-102581,33.59,7.5,6,0,1,0,0,0
TXN-102582,31.36,4.7,19,0,1,0,0,0
TXN-102583,35.74,10.9,7,1,2,0,0,0
TXN-102584,20.02,1.2,18,0,1,0,0,0
TXN-102585,44.01,2.2,15,0,1,0,0,0
TXN-102586,34.91,1.0,21,0,1,1,0,0
TXN-102587,77.64,6.4,12,0,2,0,1,0
TXN-102588,232.57,2.7,6,0,1,0,0,0
TXN-102589,67.01,17.7,16,0,1,0,0,0
TXN-102590,47.96,20.2,22,0,1,1,0,0
TXN-102591,152.02,209.0,23,0,4,2,0,1
TXN-102592,37.02,3.1,16,1,1,0,0,0
TXN-102593,61.52,0.9,22,0,1,0,0,0
TXN-102594,76.94,2.8,7,0,1,0,0,0
TXN-102595,97.08,1.8,9,0,1,0,0,0
TXN-102596,22.39,4.8,10,0,1,0,0,0
TXN-102597,154.49,237.3,23,0,6,3,0,1
TXN-102598,24.85,0.8,15,0,1,0,0,0
TXN-102599,102.65,10.9,6,0,2,0,1,0
TXN-102600,80.1,2.6,13,0,1,0,0,0
TXN-102601,15.98,15.9,15,0,1,0,1,0
TXN-102602,10.31,2.0,6,0,1,0,1,0
TXN-102603,49.63,1.5,6,0,1,0,0,0
TXN-102604,19.46,2.6,7,0,1,0,0,0
TXN-102605,10.64,1.6,16,0,2,0,0,0
TXN-102606,39.92,3.1,8,0,1,0,0,0
TXN-102607,46.86,4.8,8,0,1,0,0,0
TXN-102608,69.45,9.5,14,0,1,0,0,0
TXN-102609,65.73,1.6,19,0,1,0,0,0
TXN-102610,15.65,2.0,18,0,1,0,0,0
TXN-102611,68.79,6.4,20,0,2,0,0,0
TXN-102612,71.98,1.5,13,0,2,0,0,0
TXN-102613,113.01,3.2,22,0,2,0,0,0
TXN-102614,64.54,4.4,12,0,1,0,0,0
TXN-102615,110.72,1.8,7,0,2,0,0,0
TXN-102616,41.89,3.6,20,0,2,0,0,0
TXN-102617,14.44,5.7,15,0,1,0,0,0
TXN-102618,39.15,4.6,14,0,2,0,0,0
TXN-102619,56.69,7.0,11,0,1,0,0,0
TXN-102620,33.74,13.8,16,1,2,0,0,0
TXN-102621,24.56,5.9,21,0,1,0,0,0
TXN-102622,25.01,2.9,13,0,1,0,0,0
TXN-102623,188.75,12.9,10,0,1,0,0,0
TXN-102624,24.49,2.6,22,0,1,0,0,0
TXN-102625,39.27,4.2,20,0,1,1,0,0
TXN-102626,72.77,5.1,14,0,1,0,0,0
TXN-102627,28.59,6.1,10,0,1,0,0,0
TXN-102628,129.4,8.5,9,0,1,0,0,0
TXN-102629,29.57,5.1,18,1,1,0,0,0
TXN-102630,65.95,2.8,8,1,1,0,0,0
TXN-102631,37.49,6.1,19,0,1,0,0,0
TXN-102632,56.67,6.1,16,0,1,0,0,0
TXN-102633,39.9,14.4,21,0,1,0,0,0
TXN-102634,19.83,7.7,21,0,1,0,0,0
TXN-102635,60.89,9.0,6,1,2,0,0,0
TXN-102636,80.28,4.0,11,0,1,0,0,0
TXN-102637,116.07,1.1,13,0,1,0,0,0
TXN-102638,44.11,2.3,10,0,1,0,0,0
TXN-102639,95.34,3.7,12,0,2,0,0,0
TXN-102640,52.18,2.4,19,0,2,0,1,0
TXN-102641,66.97,0.3,18,0,1,0,0,0
TXN-102642,32.85,1.4,13,0,1,0,0,0
TXN-102643,38.23,4.2,6,0,1,0,0,0
TXN-102644,40.54,4.1,12,1,1,0,0,0
TXN-102645,34.71,8.8,17,0,1,0,0,0
TXN-102646,26.14,1.3,18,0,1,0,0,0
TXN-102647,52.09,21.6,10,0,2,0,0,0
TXN-102648,115.57,0.0,7,0,2,0,0,0
TXN-102649,46.44,17.0,7,1,1,0,0,0
TXN-102650,23.74,3.2,17,0,1,0,0,0
TXN-102651,36.32,2.6,6,0,2,0,0,0
TXN-102652,20.66,1.2,12,1,1,0,0,0
TXN-102653,40.86,1.5,10,0,1,0,0,0
TXN-102654,10.99,9.6,7,1,1,1,0,0
TXN-102655,56.67,5.1,11,0,1,0,0,0
TXN-102656,65.3,1.6,7,0,1,0,0,0
TXN-102657,47.81,1.3,18,0,2,0,0,0
TXN-102658,13.26,5.4,12,1,1,1,0,0
TXN-102659,19.72,7.0,18,0,1,0,0,0
TXN-102660,14.99,3.4,13,0,1,0,0,0
TXN-102661,50.03,0.1,10,0,1,1,0,0
TXN-102662,31.55,4.9,22,0,1,0,0,0
TXN-102663,109.27,194.6,3,1,5,1,1,1
TXN-102664,73.74,1.4,22,0,1,0,0,0
TXN-102665,10.56,3.4,18,0,1,0,0,0
TXN-102666,28.47,0.7,19,0,1,0,0,0
TXN-102667,101.2,1.2,10,0,1,0,0,0
TXN-102668,46.39,0.7,22,0,1,0,0,0
TXN-102669,83.65,1.4,6,0,1,0,0,0
TXN-102670,24.0,0.5,9,0,1,0,0,0
TXN-102671,38.94,3.3,7,0,1,0,0,0
TXN-102672,239.45,5.5,12,0,1,0,0,0
TXN-102673,82.38,7.9,18,0,1,0,0,0
TXN-102674,47.42,10.0,20,0,1,0,0,0
TXN-102675,106.33,2.8,17,0,1,0,0,0
TXN-102676,27.85,1.6,19,0,1,0,0,0
TXN-102677,9.28,1.4,15,0,1,0,0,0
TXN-102678,58.5,8.9,16,0,1,0,0,0
TXN-102679,28.67,5.4,14,0,1,0,0,0
TXN-102680,27.5,2.0,19,0,2,0,0,0
TXN-102681,37.75,5.9,12,0,1,0,0,0
TXN-102682,23.97,0.8,14,0,1,0,0,0
TXN-102683,101.22,17.8,15,0,1,0,0,0
TXN-102684,122.74,4.4,11,0,1,0,0,0
TXN-102685,6.63,6.9,12,0,2,0,0,0
TXN-102686,40.69,11.4,9,0,2,0,0,0
TXN-102687,49.45,0.6,10,0,1,0,0,0
TXN-102688,13.47,5.8,18,0,1,0,0,0
TXN-102689,86.36,6.9,8,0,1,0,0,0
TXN-102690,37.29,32.7,15,1,1,0,0,0
TXN-102691,47.83,1.5,19,0,1,0,0,0
TXN-102692,34.7,0.8,12,0,1,0,0,0
TXN-102693,113.91,7.1,12,0,1,0,0,0
TXN-102694,11.89,4.4,11,0,1,1,0,0
TXN-102695,5.5,3.2,14,0,1,0,0,0
TXN-102696,11.24,1.7,21,1,2,0,0,0
TXN-102697,43.91,11.0,8,0,1,0,0,0
TXN-102698,38.22,7.4,17,0,1,0,1,0
TXN-102699,67.73,12.6,8,1,1,0,0,0
TXN-102700,136.02,4.8,7,0,1,0,0,0
TXN-102701,87.05,0.2,17,0,1,0,0,0
TXN-102702,60.45,9.7,17,0,1,0,0,0
TXN-102703,35.64,1.2,15,0,1,0,0,0
TXN-102704,51.49,17.5,22,0,1,0,0,0
TXN-102705,37.27,4.7,20,0,1,0,0,0
TXN-102706,174.52,0.1,18,0,2,0,0,0
TXN-102707,27.27,16.1,11,0,2,1,0,0
TXN-102708,35.76,12.8,13,0,1,0,0,0
TXN-102709,53.02,19.4,21,0,1,0,0,0
TXN-102710,182.53,3.9,17,0,2,0,0,0
TXN-102711,578.21,161.2,5,0,5,2,1,1
TXN-102712,23.71,11.6,12,0,1,0,0,0
TXN-102713,25.09,0.0,17,0,1,0,0,0
TXN-102714,36.85,4.8,19,0,1,1,0,0
TXN-102715,28.88,1.4,11,0,1,0,0,0
TXN-102716,50.35,11.4,22,0,1,1,0,0
TXN-102717,75.12,6.4,15,0,1,0,0,0
TXN-102718,168.17,1.1,9,0,1,0,0,0
TXN-102719,39.38,10.4,16,0,1,0,0,0
TXN-102720,49.89,13.4,20,0,1,0,0,0
TXN-102721,89.83,4.7,9,0,1,0,0,0
TXN-102722,123.62,4.7,21,0,1,0,0,0
TXN-102723,37.58,0.9,15,0,1,0,0,0
TXN-102724,64.98,0.6,17,0,2,0,0,0
TXN-102725,11.99,2.0,16,0,2,0,0,0
TXN-102726,109.39,3.1,14,0,1,1,0,0
TXN-102727,31.18,1.8,19,0,1,0,0,0
TXN-102728,22.88,3.9,6,0,2,0,0,0
TXN-102729,175.19,16.7,12,0,1,1,0,0
TXN-102730,24.11,0.4,12,0,1,0,0,0
TXN-102731,70.56,7.1,16,0,1,0,0,0
TXN-102732,77.29,0.8,8,0,1,0,0,0
TXN-102733,31.6,9.4,13,0,1,1,0,0
TXN-102734,165.13,12.9,9,0,1,0,0,0
TXN-102735,52.45,10.4,15,0,1,0,0,0
TXN-102736,9.71,0.0,18,1,1,0,0,0
TXN-102737,40.32,13.5,10,1,1,0,0,0
TXN-102738,64.13,5.9,16,0,1,0,0,0
TXN-102739,44.23,3.4,11,0,1,0,0,0
TXN-102740,31.39,0.0,17,0,1,0,0,0
TXN-102741,183.68,3.6,11,0,2,0,0,0
TXN-102742,20.16,5.1,7,0,1,0,0,0
TXN-102743,45.92,2.1,6,1,1,0,0,0
TXN-102744,69.71,10.5,12,0,1,0,0,0
TXN-102745,14.33,14.5,22,1,1,0,0,0
TXN-102746,26.77,1.1,13,0,1,0,0,0
TXN-102747,83.23,2.9,8,0,1,0,0,0
TXN-102748,211.63,6.9,13,0,1,0,0,0
TXN-102749,11.12,6.0,6,0,1,0,0,0
TXN-102750,96.1,2.5,6,0,1,0,0,0
TXN-102751,38.38,16.1,10,0,1,0,0,0
TXN-102752,98.33,2.9,15,0,1,0,0,0
TXN-102753,77.97,2.2,20,0,1,0,0,0
TXN-102754,16.5,0.2,6,0,1,0,0,0
TXN-102755,69.31,4.9,8,0,1,0,0,0
TXN-102756,64.25,0.7,19,0,2,0,0,0
TXN-102757,38.39,12.6,17,0,2,0,0,0
TXN-102758,35.08,2.8,14,1,1,0,0,0
TXN-102759,19.57,5.7,7,1,1,0,0,0
TXN-102760,33.99,2.7,11,0,1,0,0,0
TXN-102761,29.22,1.3,21,0,2,0,0,0
TXN-102762,47.04,0.3,11,0,1,0,0,0
TXN-102763,35.33,4.4,8,0,1,0,0,0
TXN-102764,23.77,6.0,21,0,1,0,0,0
TXN-102765,57.96,8.1,10,0,1,0,0,0
TXN-102766,53.44,9.3,16,0,1,0,0,0
TXN-102767,11.71,5.5,20,0,1,0,0,0
TXN-102768,16.98,5.9,18,0,2,0,0,0
TXN-102769,101.32,0.1,16,0,1,0,0,0
TXN-102770,31.3,1.3,15,0,1,0,0,0
TXN-102771,43.8,47.5,18,0,1,0,0,0
TXN-102772,148.57,1.9,7,0,1,0,0,0
TXN-102773,68.94,0.8,19,0,1,0,0,0
TXN-102774,43.61,3.6,7,1,1,0,0,0
TXN-102775,28.82,5.9,12,0,1,0,0,0
TXN-102776,26.68,1.7,18,0,1,0,0,0
TXN-102777,45.92,3.4,12,0,1,0,0,0
TXN-102778,10.56,1.0,7,0,2,0,0,0
TXN-102779,51.63,11.1,22,0,1,0,0,0
TXN-102780,50.28,6.7,8,0,1,0,0,0
TXN-102781,55.02,2.5,10,0,1,0,0,0
TXN-102782,24.82,13.9,12,0,1,0,0,0
TXN-102783,158.29,0.3,21,0,1,0,0,0
TXN-102784,78.77,1.3,7,0,1,1,0,0
TXN-102785,77.38,0.2,16,0,1,0,0,0
TXN-102786,39.98,0.2,7,0,1,0,0,0
TXN-102787,32.56,8.0,10,1,1,0,0,0
TXN-102788,105.38,0.4,15,0,1,0,0,0
TXN-102789,105.72,0.4,15,0,1,0,0,0
TXN-102790,24.73,6.6,10,0,1,0,0,0
TXN-102791,194.52,2.6,20,0,1,0,0,0
TXN-102792,73.73,6.3,13,0,1,0,0,0
TXN-102793,128.21,5.7,14,0,1,0,0,0
TXN-102794,54.89,2.9,21,0,1,0,0,0
TXN-102795,103.29,6.8,17,0,1,0,0,0
TXN-102796,17.48,7.0,14,0,1,0,0,0
TXN-102797,160.06,0.9,11,0,1,0,0,0
TXN-102798,90.14,2.5,14,0,1,0,0,0
TXN-102799,20.37,6.6,11,0,1,0,0,0
TXN-102800,42.03,1.3,17,0,1,1,0,0
TXN-102801,23.08,9.8,17,0,1,0,0,0
TXN-102802,233.83,1.2,9,0,1,0,0,0
TXN-102803,81.87,13.3,18,0,1,0,0,0
TXN-102804,96.54,5.5,10,1,2,0,0,0
TXN-102805,19.35,2.2,20,0,1,0,0,0
TXN-102806,85.43,0.2,16,0,1,0,0,0
TXN-102807,21.48,0.4,9,1,2,0,0,0
TXN-102808,10.33,5.0,18,0,2,0,0,0
TXN-102809,13.53,8.1,21,1,1,0,0,0
TXN-102810,15.81,5.8,14,0,1,0,0,0
TXN-102811,15.39,8.7,12,0,1,0,0,0
TXN-102812,31.36,14.7,16,0,2,0,0,0
TXN-102813,91.7,5.0,6,0,1,0,0,0
TXN-102814,62.85,27.1,17,1,1,0,0,0
TXN-102815,19.21,1.1,17,0,1,0,0,0
TXN-102816,68.42,2.9,18,0,1,0,0,0
TXN-102817,30.5,3.6,17,0,1,0,0,0
TXN-102818,24.47,0.8,19,0,1,0,0,0
TXN-102819,27.37,12.5,18,0,1,0,1,0
TXN-102820,54.93,1.1,6,0,2,0,0,0
TXN-102821,30.6,6.5,13,0,1,0,0,0
TXN-102822,28.8,2.6,21,0,1,0,0,0
TXN-102823,15.34,4.3,15,0,2,0,0,0
TXN-102824,90.88,5.5,18,0,1,0,0,0
TXN-102825,285.85,0.7,7,0,2,0,0,0
TXN-102826,11.09,1.2,16,0,1,0,1,0
TXN-102827,15.52,4.5,7,0,1,0,0,0
TXN-102828,8.57,0.4,17,0,1,0,0,0
TXN-102829,23.06,10.7,17,0,1,0,0,0
TXN-102830,8.79,8.7,19,0,1,1,0,0
TXN-102831,33.1,0.2,10,1,1,0,0,0
TXN-102832,23.37,5.2,14,0,1,0,0,0
TXN-102833,31.07,4.7,9,1,1,0,0,0
TXN-102834,35.64,6.5,19,0,1,0,0,0
TXN-102835,14.46,0.9,15,0,1,0,0,0
TXN-102836,23.97,0.4,18,0,1,0,0,0
TXN-102837,40.01,1.3,12,0,2,0,0,0
TXN-102838,66.72,8.0,13,0,1,0,0,0
TXN-102839,190.7,4.1,16,0,1,0,0,0
TXN-102840,20.02,0.4,8,0,1,0,0,0
TXN-102841,93.64,2.3,12,0,1,0,0,0
TXN-102842,16.58,0.8,20,0,1,0,0,0
TXN-102843,18.88,1.0,21,0,1,0,0,0
TXN-102844,87.23,0.1,7,0,1,1,0,0
TXN-102845,25.81,6.3,19,0,1,0,0,0
TXN-102846,21.78,2.1,18,0,1,0,0,0
TXN-102847,9.56,4.4,13,0,2,0,0,0
TXN-102848,9.78,2.1,21,0,1,0,0,0
TXN-102849,121.93,1.8,20,1,1,0,0,0
TXN-102850,50.04,1.5,14,0,1,0,0,0
TXN-102851,33.54,0.2,22,0,1,0,0,0
TXN-102852,64.1,5.8,6,0,2,0,0,0
TXN-102853,36.17,4.4,8,0,1,1,0,0
TXN-102854,91.03,5.2,19,1,1,0,0,0
TXN-102855,24.05,1.4,11,0,2,0,0,0
TXN-102856,86.12,0.1,16,0,1,0,0,0
TXN-102857,40.33,11.0,7,0,1,0,0,0
TXN-102858,169.66,4.9,6,0,1,0,0,0
TXN-102859,34.49,1.1,20,1,1,0,0,0
TXN-102860,27.9,18.6,9,0,2,0,0,0
TXN-102861,39.47,3.7,16,0,1,0,0,0
TXN-102862,19.62,5.6,18,0,1,0,0,0
TXN-102863,52.78,0.6,9,0,1,0,0,0
TXN-102864,47.73,13.6,6,0,1,0,0,0
TXN-102865,37.94,2.3,19,0,1,0,0,0
TXN-102866,34.29,19.1,6,0,2,0,0,0
TXN-102867,15.53,6.8,21,0,2,0,0,0
TXN-102868,279.43,8.6,17,0,1,0,0,0
TXN-102869,29.99,0.1,12,0,1,0,0,0
TXN-102870,42.63,8.9,6,0,1,0,0,0
TXN-102871,24.3,14.9,17,0,1,0,0,0
TXN-102872,14.92,3.3,13,0,1,0,0,0
TXN-102873,84.31,0.0,14,0,1,0,0,0
TXN-102874,56.91,5.3,19,1,1,0,0,0
TXN-102875,8.19,2.9,10,0,1,0,0,0
TXN-102876,19.16,11.5,7,0,1,0,0,0
TXN-102877,14.22,0.6,7,0,1,0,0,0
TXN-102878,22.82,0.6,12,0,1,0,0,0
TXN-102879,38.38,8.9,20,0,1,0,0,0
TXN-102880,61.21,1.3,11,0,1,0,0,0
TXN-102881,12.35,4.8,7,0,1,0,0,0
TXN-102882,69.23,0.2,15,0,1,0,0,0
TXN-102883,56.59,18.2,10,0,1,1,0,0
TXN-102884,250.62,9.6,16,0,2,0,0,0
TXN-102885,22.7,1.5,13,1,1,0,0,0
TXN-102886,81.23,0.1,6,0,1,0,0,0
TXN-102887,223.59,6.6,14,0,1,0,0,0
TXN-102888,11.09,6.4,18,0,1,0,0,0
TXN-102889,103.3,6.1,22,0,1,0,0,0
TXN-102890,9.86,7.3,9,0,2,0,0,0
TXN-102891,30.11,3.3,12,0,2,0,0,0
TXN-102892,129.45,13.5,20,0,1,0,0,0
TXN-102893,77.1,2.8,7,0,1,0,0,0
TXN-102894,52.37,7.5,14,1,1,0,0,0
TXN-102895,177.78,3.8,12,0,1,0,0,0
TXN-102896,19.85,5.6,21,0,1,0,0,0
TXN-102897,64.7,1.0,22,1,1,0,0,0
TXN-102898,54.22,2.8,11,0,1,0,0,0
TXN-102899,32.47,3.0,16,0,1,0,0,0
TXN-102900,72.46,2.3,20,0,1,0,0,0
TXN-102901,30.0,9.3,7,0,1,0,0,0
TXN-102902,42.57,3.9,8,0,1,0,0,0
TXN-102903,24.76,6.3,12,0,1,0,0,0
TXN-102904,97.32,4.5,11,1,2,0,0,0
TXN-102905,47.99,0.5,17,0,1,0,0,0
TXN-102906,60.59,1.0,13,0,2,0,0,0
TXN-102907,37.06,0.8,14,0,1,0,0,0
TXN-102908,26.35,3.9,11,0,1,0,0,0
TXN-102909,145.52,3.0,21,0,2,0,0,0
TXN-102910,407.54,61.7,0,1,6,3,1,1
TXN-102911,41.06,13.5,7,0,1,0,0,0
TXN-102912,32.87,1.7,14,0,1,0,0,0
TXN-102913,8.15,1.6,10,0,1,0,0,0
TXN-102914,37.19,3.3,9,0,1,0,0,0
TXN-102915,15.54,5.3,16,0,1,0,0,0
TXN-102916,55.35,4.2,7,0,1,0,0,0
TXN-102917,41.63,10.9,9,0,2,0,0,0
TXN-102918,29.83,6.9,8,0,1,0,0,0
TXN-102919,99.66,5.4,10,0,1,0,1,0
TXN-102920,113.27,4.7,9,0,1,0,0,0
TXN-102921,53.47,0.5,18,0,1,0,1,0
TXN-102922,121.73,14.2,9,0,1,0,0,0
TXN-102923,47.75,0.6,19,0,1,0,0,0
TXN-102924,188.14,172.4,23,1,3,1,1,1
TXN-102925,44.22,3.6,20,0,1,0,0,0
TXN-102926,10.27,2.4,12,0,2,0,0,0
TXN-102927,31.22,8.0,6,0,1,0,0,0
TXN-102928,23.88,8.9,13,0,1,0,0,0
TXN-102929,40.3,9.4,21,0,1,1,0,0
TXN-102930,49.43,0.5,8,0,1,0,0,0
TXN-102931,32.11,3.3,14,0,1,0,1,0
TXN-102932,36.39,24.6,19,0,1,0,0,0
TXN-102933,134.66,3.1,21,0,1,0,0,0
TXN-102934,29.91,7.9,11,0,1,0,0,0
TXN-102935,19.92,2.3,8,0,2,0,0,0
TXN-102936,19.96,8.2,18,0,1,0,0,0
TXN-102937,23.51,3.7,7,0,2,0,0,0
TXN-102938,46.5,3.3,7,0,2,0,0,0
TXN-102939,14.17,4.0,12,0,2,0,0,0
TXN-102940,14.53,0.0,16,0,1,0,0,0
TXN-102941,55.98,5.2,10,0,1,0,0,0
TXN-102942,17.23,3.6,19,1,1,0,0,0
TXN-102943,39.46,0.4,14,0,1,0,0,0
TXN-102944,57.11,1.4,17,0,1,0,0,0
TXN-102945,66.58,0.8,7,0,1,0,0,0
TXN-102946,48.31,8.9,8,0,1,0,0,0
TXN-102947,43.3,2.5,10,0,1,0,0,0
TXN-102948,181.99,2.1,18,0,1,0,0,0
TXN-102949,118.53,5.8,22,0,1,0,0,0
TXN-102950,56.06,5.9,6,0,1,0,0,0
TXN-102951,146.05,0.8,11,0,1,0,0,0
TXN-102952,29.23,2.2,8,0,2,0,0,0
TXN-102953,76.15,0.6,8,0,2,0,0,0
TXN-102954,42.84,11.2,12,0,1,0,0,0
TXN-102955,44.77,5.5,12,0,2,0,0,0
TXN-102956,33.1,3.5,11,0,1,0,0,0
TXN-102957,49.19,1.5,17,0,1,0,0,0
TXN-102958,63.95,3.9,8,0,2,0,0,0
TXN-102959,24.55,1.2,8,0,1,0,0,0
TXN-102960,46.84,2.8,17,0,1,0,0,0
TXN-102961,22.88,4.0,12,1,1,0,0,0
TXN-102962,26.44,1.8,19,0,1,0,0,0
TXN-102963,53.82,14.3,8,0,1,0,0,0
TXN-102964,41.03,30.0,6,0,1,0,0,0
TXN-102965,59.7,2.0,20,0,1,0,0,0
TXN-102966,13.71,1.5,14,0,1,0,0,0
TXN-102967,30.87,3.4,9,0,1,0,0,0
TXN-102968,115.04,3.2,17,0,1,0,0,0
TXN-102969,71.4,1.0,18,0,1,0,1,0
TXN-102970,58.44,3.2,15,0,1,0,1,0
TXN-102971,14.92,4.9,18,0,1,0,0,0
TXN-102972,133.61,6.1,11,0,1,0,0,0
TXN-102973,266.45,3.1,16,0,1,0,0,0
TXN-102974,23.39,4.0,21,0,1,0,0,0
TXN-102975,64.58,6.2,10,0,1,0,0,0
TXN-102976,166.27,2.3,16,0,1,1,0,0
TXN-102977,41.83,0.5,13,0,1,0,0,0
TXN-102978,25.49,0.1,10,0,1,0,0,0
TXN-102979,30.17,1.6,13,0,1,0,0,0
TXN-102980,91.86,0.9,16,0,1,0,0,0
TXN-102981,42.52,7.9,7,0,1,0,0,0
TXN-102982,76.09,2.1,11,0,1,0,0,0
TXN-102983,86.82,7.8,19,0,1,0,0,0
TXN-102984,19.78,4.6,15,0,1,0,0,0
TXN-102985,413.22,5.7,6,0,2,0,0,0
TXN-102986,27.26,5.2,21,0,1,0,0,0
TXN-102987,36.38,1.3,16,0,1,1,0,0
TXN-102988,48.21,3.7,12,0,1,0,0,0
TXN-102989,228.99,4.1,16,0,2,1,1,0
TXN-102990,24.09,10.4,19,0,1,0,0,0
TXN-102991,134.98,3.1,7,0,1,0,0,0
TXN-102992,70.43,2.1,9,1,1,0,0,0
TXN-102993,575.07,0.7,17,0,1,0,0,0
